iter	Passed	Remaining
1667	54850	83261
1668	54882	83227
1669	54913	83193
1670	54943	83155
1671	54975	83121
1672	55015	83099
1673	55048	83066
1674	55083	83035
1675	55116	83004
1676	55156	82981
1677	55196	82959
1678	55229	82927
1679	55263	82895
1680	55298	82864
1681	55330	82831
1682	55362	82797
1683	55393	82762
1684	55424	82725
1685	55456	82691
1686	55487	82655
1687	55517	82618
1688	55548	82583
1689	55583	82552
1690	55618	82523
1691	55648	82486
1692	55681	82452
1693	55714	82421
1694	55747	82387
1695	55777	82350
1696	55811	82319
1697	55843	82285
1698	55878	82255
1699	55915	82228
1700	55952	82201
1701	55984	82167
1702	56021	82141
1703	56060	82116
1704	56096	82089
1705	56131	82059
1706	56162	82023
1707	56194	81989
1708	56227	81955
1709	56255	81916
1710	56293	81890
1711	56330	81863
1712	56363	81830
1713	56401	81804
1714	56434	81772
1715	56468	81740
1716	56505	81713
1717	56543	81687
1718	56578	81659
1719	56609	81622
1720	56643	81591
1721	56678	81561
1722	56710	81528
1723	56743	81495
1724	56777	81463
1725	56811	81431
1726	56843	81398
1727	56881	81372
1728	56915	81340
1729	56943	81301
1730	56978	81270
1731	57017	81247
1732	57051	81214
1733	57085	81183
1734	57126	81162
1735	57161	81132
1736	57195	81100
1737	57232	81073
1738	57259	81032
1739	57291	80999
1740	57320	80959
1741	57350	80922
1742	57379	80883
1743	57411	80849
1744	57440	80812
1745	57473	80778
1746	57503	80741
1747	57534	80706
1748	57566	80671
1749	57596	80634
1750	57626	80598
1751	57658	80563
1752	57684	80521
1753	57711	80480
1754	57741	80443
1755	57772	80408
1756	57801	80368
1757	57831	80333
1758	57861	80295
1759	57893	80261
1760	57924	80226
1761	57954	80189
1762	57986	80155
1763	58017	80119
1764	58044	80078
1765	58074	80041
1766	58103	80003
1767	58134	79967
1768	58160	79925
1769	58187	79884
1770	58215	79845
1771	58245	79808
1772	58274	79769
1773	58302	79730
1774	58333	79695
1775	58359	79653
1776	58388	79614
1777	58423	79584
1778	58449	79541
1779	58480	79507
1780	58509	79468
1781	58538	79430
1782	58562	79385
1783	58590	79346
1784	58620	79310
1785	58653	79276
1786	58680	79236
1787	58716	79207
1788	58745	79169
1789	58775	79133
1790	58808	79101
1791	58838	79064
1792	58867	79025
1793	58896	78988
1794	58925	78950
1795	58954	78912
1796	58984	78875
1797	59015	78840
1798	59044	78803
1799	59078	78771
1800	59108	78734
1801	59138	78697
1802	59167	78660
1803	59195	78620
1804	59225	78584
1805	59253	78545
1806	59287	78514
1807	59318	78478
1808	59346	78440
1809	59375	78402
1810	59408	78369
1811	59444	78340
1812	59477	78308
1813	59509	78274
1814	59543	78242
1815	59571	78203
1816	59598	78163
1817	59626	78124
1818	59655	78087
1819	59686	78051
1820	59720	78020
1821	59753	77987
1822	59785	77953
1823	59818	77922
1824	59849	77886
1825	59879	77850
1826	59906	77809
1827	59935	77772
1828	59972	77744
1829	60010	77718
1830	60053	77698
1831	60088	77668
1832	60125	77641
1833	60156	77605
1834	60189	77573
1835	60224	77544
1836	60258	77512
1837	60289	77477
1838	60319	77440
1839	60352	77408
1840	60389	77380
1841	60432	77361
1842	60467	77331
1843	60499	77297
1844	60531	77264
1845	60567	77234
1846	60600	77201
1847	60632	77168
1848	60664	77134
1849	60695	77099
1850	60726	77064
1851	60757	77029
1852	60787	76993
1853	60819	76958
1854	60854	76929
1855	60885	76894
1856	60916	76859
1857	60948	76825
1858	60985	76797
1859	61028	76777
1860	61061	76745
1861	61099	76718
1862	61137	76692
1863	61172	76663
1864	61211	76636
1865	61239	76598
1866	61277	76572
1867	61309	76538
1868	61339	76502
1869	61371	76468
1870	61410	76443
1871	61444	76411
1872	61480	76382
1873	61512	76348
1874	61550	76323
1875	61586	76294
1876	61622	76264
1877	61658	76235
1878	61688	76199
1879	61717	76162
1880	61748	76126
1881	61779	76092
1882	61816	76064
1883	61851	76033
1884	61882	75998
1885	61913	75963
1886	61947	75932
1887	61980	75899
1888	62018	75873
1889	62055	75845
1890	62095	75821
1891	62130	75791
1892	62165	75760
1893	62199	75729
1894	62232	75696
1895	62267	75666
1896	62298	75631
1897	62330	75597
1898	62359	75560
1899	62389	75523
1900	62421	75490
1901	62451	75453
1902	62482	75418
1903	62511	75381
1904	62543	75348
1905	62575	75314
1906	62601	75272
1907	62636	75242
1908	62670	75210
1909	62698	75173
1910	62727	75135
1911	62757	75099
1912	62786	75061
1913	62819	75028
1914	62849	74993
1915	62883	74961
1916	62910	74921
1917	62941	74886
1918	62973	74852
1919	63010	74824
1920	63044	74793
1921	63079	74763
1922	63107	74724
1923	63133	74684
1924	63161	74645
1925	63191	74609
1926	63222	74574
1927	63250	74535
1928	63279	74498
1929	63308	74461
1930	63340	74427
1931	63371	74392
1932	63399	74354
1933	63429	74318
1934	63457	74280
1935	63487	74243
1936	63520	74211
1937	63552	74176
1938	63584	74143
1939	63611	74104
1940	63641	74068
1941	63668	74028
1942	63700	73994
1943	63731	73960
1944	63761	73923
1945	63794	73892
1946	63824	73855
1947	63850	73815
1948	63879	73777
1949	63911	73743
1950	63942	73709
1951	63972	73673
1952	64002	73636
1953	64033	73602
1954	64060	73563
1955	64090	73526
1956	64119	73490
1957	64149	73454
1958	64178	73417
1959	64208	73380
1960	64242	73349
1961	64272	73313
1962	64302	73277
1963	64331	73241
1964	64361	73204
1965	64392	73170
1966	64425	73137
1967	64456	73102
1968	64493	73074
1969	64525	73041
1970	64553	73003
1971	64580	72964
1972	64613	72932
1973	64642	72895
1974	64677	72864
1975	64727	72851
1976	64756	72814
1977	64785	72777
1978	64814	72740
1979	64846	72706
1980	64875	72669
1981	64902	72630
1982	64930	72592
1983	64957	72553
1984	64987	72517
1985	65015	72479
1986	65043	72441
1987	65075	72407
1988	65104	72371
1989	65137	72338
1990	65167	72302
1991	65199	72269
1992	65226	72230
1993	65256	72194
1994	65286	72158
1995	65315	72121
1996	65343	72083
1997	65370	72045
1998	65403	72012
1999	65434	71978
2000	65463	71941
2001	65495	71907
2002	65525	71872
2003	65558	71839
2004	65586	71801
2005	65616	71766
2006	65648	71732
2007	65681	71700
2008	65714	71667
2009	65748	71636
2010	65779	71601
2011	65807	71564
2012	65837	71528
2013	65867	71492
2014	65895	71454
2015	65925	71418
2016	65951	71379
2017	65978	71340
2018	66006	71303
2019	66037	71267
2020	66065	71230
2021	66093	71192
2022	66122	71156
2023	66149	71117
2024	66184	71086
2025	66222	71059
2026	66254	71026
2027	66292	70999
2028	66330	70973
2029	66370	70948
2030	66401	70913
2031	66433	70880
2032	66466	70847
2033	66497	70813
2034	66530	70780
2035	66560	70744
2036	66592	70711
2037	66625	70679
2038	66654	70642
2039	66686	70608
2040	66716	70573
2041	66746	70538
2042	66777	70503
2043	66811	70472
2044	66836	70431
2045	66866	70396
2046	66894	70359
2047	66923	70322
2048	66955	70288
2049	66984	70251
2050	67018	70220
2051	67050	70187
2052	67081	70153
2053	67109	70114
2054	67136	70076
2055	67164	70039
2056	67194	70004
2057	67226	69969
2058	67254	69932
2059	67284	69897
2060	67314	69862
2061	67347	69829
2062	67377	69794
2063	67408	69759
2064	67437	69723
2065	67466	69687
2066	67494	69649
2067	67524	69614
2068	67552	69576
2069	67583	69542
2070	67612	69506
2071	67640	69469
2072	67673	69435
2073	67704	69402
2074	67734	69367
2075	67765	69331
2076	67794	69295
2077	67825	69261
2078	67853	69224
2079	67884	69189
2080	67916	69156
2081	67950	69125
2082	67986	69096
2083	68017	69061
2084	68043	69022
2085	68073	68987
2086	68099	68947
2087	68132	68915
2088	68164	68882
2089	68195	68848
2090	68229	68817
2091	68258	68780
2092	68291	68748
2093	68326	68717
2094	68355	68682
2095	68387	68648
2096	68420	68615
2097	68450	68581
2098	68482	68547
2099	68510	68510
2100	68539	68473
2101	68569	68439
2102	68598	68402
2103	68625	68364
2104	68656	68330
2105	68688	68296
2106	68715	68258
2107	68747	68225
2108	68781	68194
2109	68812	68160
2110	68844	68126
2111	68878	68095
2112	68906	68058
2113	68938	68025
2114	68966	67987
2115	68994	67951
2116	69022	67914
2117	69051	67878
2118	69083	67844
2119	69112	67808
2120	69147	67778
2121	69184	67749
2122	69219	67719
2123	69250	67685
2124	69286	67656
2125	69317	67621
2126	69353	67592
2127	69383	67557
2128	69414	67523
2129	69444	67488
2130	69474	67452
2131	69505	67418
2132	69534	67382
2133	69560	67343
2134	69591	67310
2135	69622	67275
2136	69652	67240
2137	69679	67203
2138	69712	67170
2139	69741	67134
2140	69774	67102
2141	69803	67065
2142	69832	67030
2143	69868	67000
2144	69899	66966
2145	69930	66932
2146	69964	66901
2147	69999	66871
2148	70028	66835
2149	70060	66801
2150	70093	66769
2151	70125	66736
2152	70157	66703
2153	70186	66667
2154	70218	66634
2155	70251	66601
2156	70281	66566
2157	70313	66534
2158	70347	66502
2159	70375	66466
2160	70407	66433
2161	70438	66398
2162	70470	66365
2163	70505	66334
2164	70534	66298
2165	70562	66262
2166	70592	66227
2167	70625	66195
2168	70654	66158
2169	70684	66123
2170	70715	66089
2171	70745	66055
2172	70774	66019
2173	70805	65985
2174	70836	65951
2175	70874	65923
2176	70905	65889
2177	70932	65852
2178	70965	65819
2179	70997	65787
2180	71029	65753
2181	71061	65720
2182	71093	65687
2183	71124	65653
2184	71153	65617
2185	71187	65586
2186	71223	65556
2187	71259	65527
2188	71293	65496
2189	71330	65468
2190	71364	65436
2191	71397	65404
2192	71429	65371
2193	71460	65337
2194	71490	65302
2195	71529	65275
2196	71559	65240
2197	71591	65207
2198	71619	65170
2199	71648	65134
2200	71676	65098
2201	71704	65061
2202	71730	65022
2203	71763	64990
2204	71794	64956
2205	71824	64921
2206	71850	64883
2207	71880	64848
2208	71913	64816
2209	71939	64777
2210	71967	64741
2211	71996	64706
2212	72024	64669
2213	72056	64636
2214	72085	64600
2215	72113	64564
2216	72142	64528
2217	72170	64491
2218	72198	64454
2219	72229	64420
2220	72256	64383
2221	72286	64348
2222	72313	64310
2223	72344	64276
2224	72374	64242
2225	72409	64211
2226	72440	64178
2227	72470	64143
2228	72499	64107
2229	72529	64073
2230	72561	64040
2231	72594	64007
2232	72622	63971
2233	72650	63935
2234	72682	63901
2235	72711	63866
2236	72742	63832
2237	72775	63800
2238	72819	63778
2239	72851	63744
2240	72880	63709
2241	72908	63673
2242	72938	63638
2243	72968	63603
2244	72999	63569
2245	73030	63536
2246	73062	63502
2247	73095	63470
2248	73125	63436
2249	73154	63400
2250	73186	63367
2251	73217	63333
2252	73248	63300
2253	73279	63266
2254	73310	63232
2255	73340	63197
2256	73374	63166
2257	73411	63137
2258	73444	63106
2259	73477	63073
2260	73509	63040
2261	73538	63004
2262	73566	62968
2263	73598	62935
2264	73627	62900
2265	73654	62863
2266	73682	62826
2267	73709	62789
2268	73742	62757
2269	73770	62721
2270	73801	62687
2271	73831	62653
2272	73861	62617
2273	73893	62585
2274	73924	62551
2275	73958	62520
2276	73991	62488
2277	74022	62454
2278	74056	62423
2279	74092	62394
2280	74123	62360
2281	74155	62326
2282	74184	62291
2283	74215	62257
2284	74245	62222
2285	74275	62189
2286	74306	62155
2287	74336	62120
2288	74364	62084
2289	74400	62054
2290	74432	62021
2291	74462	61986
2292	74493	61953
2293	74521	61917
2294	74569	61897
2295	74634	61892
2296	74661	61854
2297	74690	61819
2298	74720	61785
2299	74752	61752
2300	74781	61716
2301	74812	61683
2302	74839	61646
2303	74872	61614
2304	74898	61575
2305	74926	61539
2306	74957	61506
2307	74990	61473
2308	75022	61441
2309	75053	61407
2310	75087	61376
2311	75121	61344
2312	75150	61309
2313	75181	61275
2314	75214	61243
2315	75248	61212
2316	75282	61180
2317	75318	61151
2318	75353	61120
2319	75389	61091
2320	75423	61060
2321	75460	61031
2322	75491	60997
2323	75526	60967
2324	75559	60935
2325	75593	60904
2326	75627	60872
2327	75664	60843
2328	75702	60815
2329	75736	60784
2330	75773	60755
2331	75802	60719
2332	75834	60686
2333	75864	60652
2334	75898	60621
2335	75927	60585
2336	75958	60552
2337	75990	60519
2338	76024	60487
2339	76056	60454
2340	76087	60421
2341	76118	60387
2342	76150	60355
2343	76177	60317
2344	76206	60282
2345	76237	60249
2346	76265	60212
2347	76297	60180
2348	76330	60148
2349	76362	60115
2350	76395	60083
2351	76427	60049
2352	76455	60014
2353	76486	59980
2354	76519	59948
2355	76551	59915
2356	76584	59883
2357	76615	59849
2358	76645	59815
2359	76680	59785
2360	76713	59752
2361	76746	59720
2362	76778	59688
2363	76810	59655
2364	76843	59622
2365	76877	59591
2366	76913	59561
2367	76948	59531
2368	76979	59497
2369	77013	59466
2370	77044	59432
2371	77078	59401
2372	77114	59371
2373	77148	59340
2374	77183	59309
2375	77217	59277
2376	77246	59243
2377	77276	59208
2378	77312	59178
2379	77351	59151
2380	77385	59120
2381	77421	59089
2382	77458	59060
2383	77488	59026
2384	77518	58991
2385	77554	58961
2386	77592	58933
2387	77627	58903
2388	77663	58873
2389	77696	58841
2390	77727	58807
2391	77759	58774
2392	77794	58744
2393	77827	58712
2394	77862	58681
2395	77895	58648
2396	77931	58619
2397	77965	58587
2398	77998	58555
2399	78026	58519
2400	78064	58491
2401	78098	58460
2402	78133	58429
2403	78171	58400
2404	78207	58371
2405	78234	58334
2406	78263	58299
2407	78295	58266
2408	78326	58232
2409	78366	58205
2410	78399	58173
2411	78434	58142
2412	78467	58110
2413	78500	58078
2414	78536	58048
2415	78569	58016
2416	78605	57986
2417	78641	57956
2418	78676	57926
2419	78703	57889
2420	78733	57854
2421	78764	57821
2422	78800	57791
2423	78832	57758
2424	78865	57725
2425	78897	57693
2426	78923	57656
2427	78954	57622
2428	78981	57586
2429	79010	57551
2430	79040	57516
2431	79071	57482
2432	79108	57453
2433	79138	57419
2434	79178	57392
2435	79208	57357
2436	79241	57326
2437	79271	57291
2438	79303	57258
2439	79337	57226
2440	79372	57196
2441	79407	57165
2442	79439	57132
2443	79469	57098
2444	79502	57066
2445	79543	57039
2446	79579	57010
2447	79623	56985
2448	79662	56957
2449	79689	56921
2450	79716	56884
2451	79745	56849
2452	79789	56825
2453	79825	56794
2454	79863	56766
2455	79895	56733
2456	79928	56701
2457	79958	56667
2458	79989	56633
2459	80028	56605
2460	80063	56574
2461	80095	56541
2462	80138	56516
2463	80169	56483
2464	80197	56447
2465	80233	56417
2466	80267	56385
2467	80302	56354
2468	80332	56320
2469	80365	56288
2470	80395	56254
2471	80422	56217
2472	80447	56180
2473	80477	56145
2474	80511	56114
2475	80547	56084
2476	80590	56058
2477	80625	56027
2478	80658	55995
2479	80687	55960
2480	80717	55926
2481	80751	55895
2482	80788	55865
2483	80822	55834
2484	80859	55804
2485	80889	55770
2486	80920	55736
2487	80952	55703
2488	80990	55675
2489	81026	55644
2490	81065	55616
2491	81107	55590
2492	81141	55559
2493	81176	55528
2494	81210	55496
2495	81249	55468
2496	81285	55438
2497	81321	55407
2498	81359	55379
2499	81390	55345
2500	81420	55311
2501	81451	55277
2502	81479	55241
2503	81512	55209
2504	81539	55173
2505	81566	55137
2506	81599	55104
2507	81628	55069
2508	81660	55037
2509	81693	55004
2510	81720	54968
2511	81753	54936
2512	81785	54903
2513	81819	54872
2514	81852	54839
2515	81887	54808
2516	81922	54777
2517	81949	54741
2518	81982	54709
2519	82017	54678
2520	82057	54650
2521	82091	54618
2522	82133	54592
2523	82176	54567
2524	82212	54537
2525	82252	54509
2526	82289	54479
2527	82330	54453
2528	82372	54426
2529	82405	54394
2530	82439	54362
2531	82473	54331
2532	82515	54304
2533	82548	54272
2534	82586	54243
2535	82622	54213
2536	82652	54178
2537	82690	54149
2538	82723	54117
2539	82757	54085
2540	82790	54053
2541	82823	54021
2542	82857	53989
2543	82893	53959
2544	82927	53927
2545	82960	53895
2546	82999	53866
2547	83032	53834
2548	83066	53802
2549	83098	53769
2550	83129	53736
2551	83162	53704
2552	83196	53671
2553	83231	53640
2554	83265	53609
2555	83294	53574
2556	83326	53541
2557	83364	53512
2558	83396	53479
2559	83429	53446
2560	83464	53416
2561	83498	53384
2562	83529	53350
2563	83564	53319
2564	83597	53287
2565	83633	53256
2566	83664	53223
2567	83697	53190
2568	83731	53159
2569	83765	53127
2570	83797	53094
2571	83829	53061
2572	83862	53029
2573	83892	52995
2574	83925	52962
2575	83960	52931
2576	83997	52901
2577	84030	52869
2578	84062	52836
2579	84092	52802
2580	84125	52770
2581	84162	52739
2582	84198	52709
2583	84233	52678
2584	84269	52648
2585	84299	52613
2586	84332	52581
2587	84370	52552
2588	84406	52521
2589	84440	52490
2590	84471	52456
2591	84505	52424
2592	84542	52394
2593	84584	52368
2594	84617	52335
2595	84651	52303
2596	84685	52271
2597	84720	52240
2598	84752	52208
2599	84783	52174
2600	84816	52142
2601	84849	52109
2602	84883	52077
2603	84913	52043
2604	84946	52011
2605	84973	51975
2606	85009	51944
2607	85042	51912
2608	85077	51881
2609	85113	51850
2610	85142	51815
2611	85172	51781
2612	85208	51751
2613	85242	51719
2614	85279	51689
2615	85314	51658
2616	85350	51627
2617	85376	51591
2618	85410	51559
2619	85441	51525
2620	85472	51492
2621	85503	51458
2622	85536	51426
2623	85569	51393
2624	85603	51362
2625	85635	51329
2626	85671	51298
2627	85708	51268
2628	85742	51236
2629	85772	51202
2630	85806	51170
2631	85837	51136
2632	85867	51103
2633	85900	51070
2634	85934	51038
2635	85969	51007
2636	86005	50977
2637	86041	50946
2638	86073	50913
2639	86102	50878
2640	86135	50846
2641	86169	50814
2642	86204	50783
2643	86235	50749
2644	86271	50719
2645	86306	50687
2646	86336	50653
2647	86368	50621
2648	86402	50588
2649	86436	50556
2650	86463	50521
2651	86499	50490
2652	86533	50458
2653	86569	50427
2654	86607	50398
2655	86639	50365
2656	86675	50334
2657	86707	50301
2658	86738	50268
2659	86770	50235
2660	86805	50204
2661	86839	50172
2662	86879	50143
2663	86918	50115
2664	86959	50087
2665	87002	50060
2666	87041	50031
2667	87076	50000
2668	87109	49967
2669	87136	49932
2670	87167	49898
2671	87203	49868
2672	87238	49836
2673	87275	49806
2674	87314	49777
2675	87347	49744
2676	87385	49715
2677	87419	49683
2678	87453	49651
2679	87486	49619
2680	87512	49583
2681	87544	49549
2682	87569	49512
2683	87599	49478
2684	87649	49455
2685	87684	49424
2686	87729	49398
2687	87767	49369
2688	87804	49339
2689	87837	49306
2690	87875	49276
2691	87912	49246
2692	87951	49217
2693	87979	49182
2694	88012	49149
2695	88042	49115
2696	88070	49080
2697	88105	49049
2698	88137	49015
2699	88170	48983
2700	88205	48952
2701	88245	48923
2702	88280	48892
2703	88313	48859
2704	88346	48827
2705	88378	48794
2706	88414	48763
2707	88442	48728
2708	88471	48693
2709	88511	48664
2710	88571	48647
2711	88637	48632
2712	88687	48609
2713	88715	48574
2714	88743	48539
2715	88772	48504
2716	88802	48470
2717	88834	48437
2718	88865	48403
2719	88895	48369
2720	88922	48333
2721	88950	48298
2722	88979	48263
2723	89009	48229
2724	89039	48195
2725	89069	48161
2726	89144	48151
2727	89192	48127
2728	89223	48093
2729	89255	48060
2730	89287	48027
2731	89329	47999
2732	89357	47964
2733	89390	47931
2734	89421	47898
2735	89458	47868
2736	89493	47836
2737	89527	47804
2738	89562	47773
2739	89598	47742
2740	89632	47710
2741	89663	47676
2742	89691	47641
2743	89718	47605
2744	89749	47571
2745	89780	47538
2746	89811	47504
2747	89829	47464
2748	89860	47431
2749	89927	47416
2750	89960	47383
2751	89990	47349
2752	90020	47315
2753	90051	47281
2754	90082	47248
2755	90120	47218
2756	90161	47190
2757	90195	47158
2758	90226	47124
2759	90255	47090
2760	90283	47054
2761	90314	47021
2762	90343	46986
2763	90370	46950
2764	90397	46915
2765	90428	46881
2766	90458	46847
2767	90490	46814
2768	90519	46779
2769	90553	46747
2770	90585	46714
2771	90652	46699
2772	90685	46667
2773	90717	46634
2774	90751	46602
2775	90781	46568
2776	90814	46535
2777	90847	46502
2778	90878	46469
2779	90911	46436
2780	90941	46402
2781	90972	46369
2782	91004	46336
2783	91033	46301
2784	91064	46267
2785	91112	46243
2786	91145	46210
2787	91178	46177
2788	91210	46144
2789	91238	46109
2790	91269	46076
2791	91302	46043
2792	91337	46012
2793	91369	45978
2794	91400	45945
2795	91435	45914
2796	91463	45878
2797	91499	45847
2798	91529	45813
2799	91558	45779
2800	91599	45750
2801	91630	45717
2802	91658	45682
2803	91687	45647
2804	91717	45613
2805	91745	45578
2806	91777	45545
2807	91805	45510
2808	91838	45477
2809	91870	45445
2810	91910	45415
2811	91942	45382
2812	91973	45349
2813	92003	45315
2814	92034	45281
2815	92065	45248
2816	92093	45213
2817	92122	45178
2818	92152	45144
2819	92183	45111
2820	92216	45078
2821	92247	45044
2822	92278	45011
2823	92307	44977
2824	92333	44940
2825	92364	44907
2826	92395	44874
2827	92425	44840
2828	92456	44806
2829	92488	44773
2830	92521	44740
2831	92559	44710
2832	92614	44689
2833	92653	44659
2834	92692	44629
2835	92728	44598
2836	92765	44567
2837	92796	44534
2838	92828	44501
2839	92872	44474
2840	92909	44443
2841	92942	44410
2842	92972	44376
2843	93000	44341
2844	93028	44307
2845	93057	44272
2846	93081	44235
2847	93112	44202
2848	93142	44168
2849	93170	44133
2850	93197	44098
2851	93226	44063
2852	93257	44029
2853	93285	43995
2854	93320	43963
2855	93351	43930
2856	93380	43895
2857	93417	43865
2858	93452	43833
2859	93483	43800
2860	93513	43765
2861	93541	43731
2862	93570	43696
2863	93602	43663
2864	93631	43629
2865	93664	43596
2866	93693	43562
2867	93728	43530
2868	93757	43496
2869	93787	43462
2870	93818	43429
2871	93844	43393
2872	93872	43358
2873	93904	43325
2874	93931	43290
2875	93962	43256
2876	93992	43222
2877	94021	43188
2878	94051	43154
2879	94081	43120
2880	94115	43088
2881	94144	43054
2882	94175	43020
2883	94205	42986
2884	94231	42951
2885	94261	42917
2886	94291	42883
2887	94326	42851
2888	94354	42817
2889	94384	42783
2890	94417	42750
2891	94449	42717
2892	94488	42688
2893	94519	42654
2894	94549	42620
2895	94580	42587
2896	94609	42553
2897	94639	42519
2898	94669	42485
2899	94697	42450
2900	94728	42417
2901	94756	42382
2902	94787	42348
2903	94818	42315
2904	94846	42280
2905	94881	42249
2906	94915	42217
2907	94948	42184
2908	94982	42152
2909	95018	42121
2910	95048	42087
2911	95079	42054
2912	95110	42021
2913	95142	41988
2914	95174	41955
2915	95242	41938
2916	95273	41904
2917	95306	41872
2918	95331	41836
2919	95361	41802
2920	95393	41769
2921	95426	41736
2922	95461	41705
2923	95492	41672
2924	95528	41640
2925	95558	41606
2926	95593	41575
2927	95627	41542
2928	95657	41509
2929	95691	41477
2930	95719	41442
2931	95753	41410
2932	95782	41376
2933	95818	41344
2934	95855	41314
2935	95889	41282
2936	95923	41249
2937	95952	41216
2938	95985	41183
2939	96017	41150
2940	96050	41117
2941	96079	41083
2942	96108	41049
2943	96137	41015
2944	96168	40981
2945	96198	40948
2946	96229	40914
2947	96258	40880
2948	96288	40846
2949	96316	40811
2950	96347	40778
2951	96374	40743
2952	96401	40708
2953	96435	40676
2954	96466	40643
2955	96493	40608
2956	96528	40576
2957	96556	40541
2958	96584	40507
2959	96610	40472
2960	96640	40438
2961	96671	40404
2962	96702	40371
2963	96735	40339
2964	96765	40305
2965	96797	40272
2966	96832	40240
2967	96864	40207
2968	96898	40175
2969	96939	40146
2970	96986	40120
2971	97023	40089
2972	97062	40058
2973	97104	40030
2974	97140	39999
2975	97185	39971
2976	97220	39939
2977	97254	39907
2978	97283	39873
2979	97309	39838
2980	97340	39804
2981	97374	39772
2982	97412	39742
2983	97447	39710
2984	97481	39678
2985	97513	39645
2986	97544	39612
2987	97578	39580
2988	97612	39547
2989	97645	39515
2990	97684	39485
2991	97714	39451
2992	97749	39419
2993	97783	39387
2994	97826	39359
2995	97863	39328
2996	97902	39298
2997	97937	39266
2998	97976	39236
2999	98016	39206
3000	98045	39172
3001	98078	39139
3002	98110	39107
3003	98146	39075
3004	98178	39042
3005	98216	39011
3006	98248	38979
3007	98278	38945
3008	98318	38915
3009	98351	38883
3010	98392	38853
3011	98425	38821
3012	98461	38789
3013	98498	38758
3014	98531	38726
3015	98564	38693
3016	98596	38660
3017	98632	38629
3018	98665	38596
3019	98694	38562
3020	98728	38530
3021	98759	38497
3022	98791	38464
3023	98818	38429
3024	98848	38395
3025	98878	38362
3026	98909	38328
3027	98939	38295
3028	98972	38262
3029	99006	38230
3030	99042	38198
3031	99076	38166
3032	99110	38134
3033	99143	38101
3034	99172	38067
3035	99200	38033
3036	99229	37999
3037	99261	37966
3038	99290	37932
3039	99321	37898
3040	99354	37866
3041	99392	37835
3042	99425	37803
3043	99455	37769
3044	99488	37737
3045	99521	37704
3046	99558	37673
3047	99591	37640
3048	99617	37605
3049	99646	37571
3050	99678	37538
3051	99707	37504
3052	99739	37471
3053	99770	37438
3054	99796	37403
3055	99825	37369
3056	99858	37336
3057	99888	37303
3058	99918	37269
3059	99948	37235
3060	99977	37201
3061	100004	37166
3062	100033	37133
3063	100060	37098
3064	100088	37063
3065	100117	37029
3066	100150	36997
3067	100179	36963
3068	100204	36927
3069	100236	36895
3070	100268	36862
3071	100304	36830
3072	100335	36797
3073	100363	36762
3074	100395	36730
3075	100426	36696
3076	100458	36663
3077	100489	36630
3078	100523	36598
3079	100562	36568
3080	100592	36534
3081	100622	36501
3082	100652	36467
3083	100681	36433
3084	100711	36399
3085	100742	36366
3086	100771	36332
3087	100802	36299
3088	100832	36265
3089	100864	36232
3090	100893	36198
3091	100924	36165
3092	100959	36133
3093	100989	36100
3094	101018	36066
3095	101047	36032
3096	101078	35999
3097	101111	35966
3098	101160	35939
3099	101192	35906
3100	101240	35879
3101	101275	35848
3102	101315	35817
3103	101352	35786
3104	101417	35765
3105	101459	35736
3106	101498	35705
3107	101532	35673
3108	101566	35641
3109	101605	35611
3110	101639	35578
3111	101672	35546
3112	101704	35513
3113	101739	35481
3114	101770	35448
3115	101800	35414
3116	101835	35382
3117	101869	35350
3118	101906	35319
3119	101940	35286
3120	101969	35253
3121	102001	35220
3122	102028	35185
3123	102059	35152
3124	102094	35120
3125	102130	35088
3126	102172	35059
3127	102207	35027
3128	102240	34994
3129	102281	34965
3130	102316	34933
3131	102349	34900
3132	102383	34868
3133	102418	34836
3134	102447	34802
3135	102479	34769
3136	102513	34737
3137	102552	34707
3138	102585	34674
3139	102614	34640
3140	102645	34607
3141	102677	34574
3142	102707	34540
3143	102738	34507
3144	102770	34474
3145	102804	34442
3146	102832	34408
3147	102865	34375
3148	102899	34343
3149	102932	34310
3150	102965	34278
3151	102997	34245
3152	103030	34212
3153	103061	34179
3154	103090	34145
3155	103124	34113
3156	103152	34079
3157	103184	34046
3158	103214	34012
3159	103243	33978
3160	103271	33944
3161	103301	33911
3162	103333	33878
3163	103367	33846
3164	103399	33813
3165	103433	33780
3166	103465	33748
3167	103500	33716
3168	103533	33683
3169	103566	33650
3170	103601	33618
3171	103631	33585
3172	103663	33552
3173	103694	33519
3174	103726	33486
3175	103758	33453
3176	103787	33419
3177	103821	33387
3178	103855	33355
3179	103883	33321
3180	103911	33286
3181	103944	33254
3182	103994	33227
3183	104028	33194
3184	104068	33164
3185	104100	33131
3186	104134	33099
3187	104167	33067
3188	104200	33034
3189	104233	33001
3190	104270	32970
3191	104310	32940
3192	104343	32907
3193	104376	32875
3194	104410	32842
3195	104445	32810
3196	104476	32777
3197	104506	32744
3198	104537	32710
3199	104569	32677
3200	104601	32645
3201	104633	32612
3202	104662	32578
3203	104689	32543
3204	104723	32511
3205	104757	32479
3206	104788	32446
3207	104821	32413
3208	104856	32381
3209	104888	32348
3210	104923	32316
3211	104954	32283
3212	104988	32251
3213	105020	32218
3214	105053	32185
3215	105083	32152
3216	105115	32119
3217	105145	32086
3218	105177	32053
3219	105211	32021
3220	105246	31989
