iter	Passed	Remaining
3230	15494	8483
3231	15498	8478
3232	15502	8472
3233	15507	8468
3234	15511	8462
3235	15515	8457
3236	15523	8454
3237	15527	8449
3238	15532	8444
3239	15536	8439
3240	15540	8434
3241	15544	8429
3242	15548	8424
3243	15552	8418
3244	15557	8414
3245	15562	8409
3246	15567	8404
3247	15571	8399
3248	15575	8394
3249	15580	8389
3250	15584	8384
3251	15588	8378
3252	15595	8375
3253	15599	8370
3254	15603	8365
3255	15607	8360
3256	15612	8354
3257	15617	8350
3258	15622	8345
3259	15626	8340
3260	15631	8335
3261	15635	8330
3262	15639	8325
3263	15644	8320
3264	15648	8315
3265	15652	8310
3266	15656	8304
3267	15661	8300
3268	15666	8295
3269	15670	8290
3270	15675	8285
3271	15679	8280
3272	15683	8275
3273	15688	8270
3274	15693	8265
3275	15697	8260
3276	15702	8255
3277	15706	8251
3278	15711	8246
3279	15716	8241
3280	15719	8236
3281	15724	8230
3282	15729	8226
3283	15732	8220
3284	15737	8216
3285	15743	8211
3286	15748	8207
3287	15754	8203
3288	15760	8198
3289	15765	8194
3290	15771	8189
3291	15775	8184
3292	15780	8180
3293	15784	8175
3294	15788	8169
3295	15792	8164
3296	15796	8159
3297	15801	8154
3298	15806	8149
3299	15811	8145
3300	15816	8140
3301	15822	8136
3302	15826	8131
3303	15831	8126
3304	15835	8121
3305	15840	8116
3306	15844	8111
3307	15849	8106
3308	15855	8102
3309	15859	8097
3310	15866	8093
3311	15873	8089
3312	15878	8085
3313	15883	8080
3314	15887	8075
3315	15892	8070
3316	15896	8065
3317	15903	8061
3318	15907	8056
3319	15911	8051
3320	15918	8047
3321	15924	8043
3322	15929	8038
3323	15933	8033
3324	15938	8028
3325	15944	8024
3326	15948	8019
3327	15953	8015
3328	15957	8010
3329	15961	8004
3330	15967	8000
3331	15972	7995
3332	15976	7990
3333	15982	7986
3334	15986	7981
3335	15990	7975
3336	15995	7971
3337	15999	7966
3338	16003	7960
3339	16007	7955
3340	16011	7950
3341	16015	7945
3342	16018	7939
3343	16022	7934
3344	16027	7929
3345	16031	7924
3346	16036	7919
3347	16043	7916
3348	16048	7911
3349	16057	7908
3350	16063	7904
3351	16075	7903
3352	16086	7901
3353	16093	7898
3354	16100	7894
3355	16113	7893
3356	16122	7890
3357	16150	7897
3358	16156	7893
3359	16162	7888
3360	16170	7885
3361	16178	7882
3362	16184	7878
3363	16192	7874
3364	16198	7870
3365	16207	7867
3366	16213	7863
3367	16220	7859
3368	16226	7855
3369	16233	7851
3370	16238	7847
3371	16247	7844
3372	16252	7839
3373	16260	7836
3374	16266	7831
3375	16272	7827
3376	16278	7823
3377	16286	7820
3378	16292	7815
3379	16298	7811
3380	16303	7807
3381	16313	7804
3382	16318	7799
3383	16328	7797
3384	16334	7793
3385	16341	7789
3386	16346	7784
3387	16352	7780
3388	16357	7775
3389	16363	7771
3390	16372	7768
3391	16377	7763
3392	16382	7758
3393	16388	7754
3394	16392	7749
3395	16398	7745
3396	16403	7740
3397	16407	7735
3398	16413	7731
3399	16418	7726
3400	16423	7721
3401	16428	7717
3402	16433	7712
3403	16440	7708
3404	16445	7703
3405	16450	7698
3406	16458	7695
3407	16463	7690
3408	16469	7686
3409	16475	7682
3410	16479	7677
3411	16485	7672
3412	16492	7669
3413	16508	7668
3414	16513	7664
3415	16522	7661
3416	16528	7657
3417	16543	7657
3418	16556	7655
3419	16561	7651
3420	16576	7650
3421	16583	7647
3422	16588	7642
3423	16600	7641
3424	16606	7636
3425	16619	7635
3426	16626	7631
3427	16633	7627
3428	16640	7623
3429	16644	7618
3430	16651	7614
3431	16659	7611
3432	16666	7607
3433	16671	7602
3434	16680	7599
3435	16685	7594
3436	16693	7591
3437	16699	7587
3438	16706	7583
3439	16712	7579
3440	16719	7574
3441	16724	7570
3442	16732	7566
3443	16738	7562
3444	16748	7560
3445	16753	7555
3446	16759	7550
3447	16764	7545
3448	16769	7541
3449	16777	7537
3450	16782	7532
3451	16787	7528
3452	16793	7523
3453	16798	7519
3454	16805	7514
3455	16811	7510
3456	16817	7506
3457	16824	7502
3458	16828	7497
3459	16842	7496
3460	16846	7491
3461	16851	7486
3462	16856	7481
3463	16862	7476
3464	16867	7472
3465	16874	7468
3466	16878	7463
3467	16884	7458
3468	16893	7455
3469	16899	7451
3470	16906	7447
3471	16912	7443
3472	16919	7439
3473	16926	7435
3474	16931	7430
3475	16939	7426
3476	16944	7422
3477	16949	7417
3478	16954	7412
3479	16958	7407
3480	16965	7403
3481	16969	7398
3482	16975	7393
3483	16981	7389
3484	16987	7384
3485	17003	7384
3486	17011	7381
3487	17020	7378
3488	17027	7374
3489	17032	7369
3490	17040	7365
3491	17046	7361
3492	17052	7356
3493	17056	7351
3494	17060	7346
3495	17066	7342
3496	17072	7337
3497	17077	7332
3498	17083	7328
3499	17088	7323
3500	17094	7319
3501	17101	7315
3502	17105	7310
3503	17111	7305
3504	17116	7300
3505	17121	7295
3506	17126	7291
3507	17132	7286
3508	17137	7281
3509	17141	7276
3510	17148	7272
3511	17152	7267
3512	17159	7263
3513	17164	7258
3514	17173	7255
3515	17178	7250
3516	17183	7245
3517	17190	7241
3518	17196	7237
3519	17202	7232
3520	17209	7228
3521	17222	7227
3522	17231	7224
3523	17244	7222
3524	17253	7219
3525	17258	7214
3526	17263	7209
3527	17268	7205
3528	17275	7200
3529	17288	7199
3530	17298	7196
3531	17306	7193
3532	17314	7189
3533	17319	7184
3534	17328	7181
3535	17334	7177
3536	17345	7174
3537	17350	7169
3538	17356	7165
3539	17364	7161
3540	17369	7156
3541	17376	7152
3542	17383	7148
3543	17388	7143
3544	17396	7140
3545	17401	7135
3546	17406	7130
3547	17414	7126
3548	17419	7122
3549	17429	7119
3550	17435	7114
3551	17442	7110
3552	17449	7106
3553	17465	7106
3554	17475	7103
3555	17487	7101
3556	17495	7097
3557	17502	7093
3558	17511	7090
3559	17516	7085
3560	17529	7083
3561	17542	7081
3562	17549	7077
3563	17556	7073
3564	17564	7069
3565	17569	7065
3566	17578	7061
3567	17584	7057
3568	17589	7052
3569	17596	7048
3570	17601	7043
3571	17606	7038
3572	17612	7034
3573	17616	7028
3574	17622	7024
3575	17629	7020
3576	17635	7015
3577	17640	7011
3578	17648	7007
3579	17654	7002
3580	17659	6997
3581	17668	6994
3582	17682	6993
3583	17688	6988
3584	17695	6984
3585	17701	6980
3586	17708	6975
3587	17713	6970
3588	17721	6967
3589	17726	6962
3590	17732	6957
3591	17737	6952
3592	17741	6947
3593	17746	6942
3594	17751	6937
3595	17757	6933
3596	17762	6928
3597	17766	6922
3598	17772	6918
3599	17776	6913
3600	17781	6908
3601	17787	6903
3602	17792	6898
3603	17797	6893
3604	17802	6888
3605	17807	6884
3606	17811	6878
3607	17816	6873
3608	17820	6868
3609	17824	6863
3610	17835	6860
3611	17841	6856
3612	17850	6852
3613	17859	6849
3614	17867	6845
3615	17873	6840
3616	17879	6836
3617	17883	6831
3618	17890	6826
3619	17895	6822
3620	17900	6817
3621	17905	6812
3622	17912	6807
3623	17916	6802
3624	17921	6797
3625	17926	6792
3626	17931	6788
3627	17938	6783
3628	17942	6778
3629	17946	6773
3630	17952	6768
3631	17957	6763
3632	17962	6758
3633	17969	6754
3634	17974	6749
3635	17978	6744
3636	17984	6739
3637	17988	6734
3638	17992	6729
3639	17999	6725
3640	18004	6720
3641	18009	6715
3642	18021	6712
3643	18033	6710
3644	18038	6705
3645	18042	6700
3646	18047	6695
3647	18053	6690
3648	18058	6686
3649	18064	6681
3650	18068	6676
3651	18072	6670
3652	18078	6666
3653	18083	6661
3654	18087	6655
3655	18091	6650
3656	18097	6646
3657	18103	6641
3658	18108	6636
3659	18113	6631
3660	18117	6626
3661	18121	6621
3662	18126	6616
3663	18131	6611
3664	18135	6605
3665	18141	6601
3666	18145	6596
3667	18149	6590
3668	18154	6585
3669	18158	6580
3670	18171	6578
3671	18176	6573
3672	18181	6568
3673	18187	6564
3674	18192	6559
3675	18197	6554
3676	18204	6549
3677	18208	6544
3678	18213	6539
3679	18220	6535
3680	18225	6530
3681	18231	6526
3682	18235	6520
3683	18239	6515
3684	18244	6510
3685	18250	6506
3686	18255	6501
3687	18261	6496
3688	18267	6491
3689	18271	6486
3690	18276	6481
3691	18281	6476
3692	18285	6471
3693	18291	6466
3694	18295	6461
3695	18300	6456
3696	18306	6452
3697	18310	6446
3698	18315	6441
3699	18321	6437
3700	18327	6432
3701	18331	6427
3702	18336	6422
3703	18342	6418
3704	18347	6412
3705	18352	6408
3706	18357	6403
3707	18361	6397
3708	18367	6393
3709	18372	6388
3710	18377	6383
3711	18382	6378
3712	18386	6373
3713	18392	6368
3714	18396	6363
3715	18401	6358
3716	18407	6353
3717	18412	6348
3718	18417	6343
3719	18425	6339
3720	18430	6335
3721	18435	6329
3722	18439	6324
3723	18444	6319
3724	18449	6314
3725	18455	6310
3726	18460	6305
3727	18465	6300
3728	18470	6295
3729	18475	6290
3730	18481	6286
3731	18487	6281
3732	18491	6276
3733	18497	6271
3734	18502	6266
3735	18508	6261
3736	18513	6257
3737	18518	6252
3738	18522	6246
3739	18527	6241
3740	18533	6237
3741	18537	6231
3742	18544	6227
3743	18549	6222
3744	18555	6218
3745	18560	6213
3746	18565	6208
3747	18572	6203
3748	18578	6199
3749	18584	6194
3750	18590	6190
3751	18595	6185
3752	18600	6180
3753	18604	6175
3754	18611	6170
3755	18615	6165
3756	18620	6160
3757	18625	6155
3758	18630	6150
3759	18636	6146
3760	18644	6142
3761	18649	6137
3762	18654	6132
3763	18658	6126
3764	18662	6121
3765	18667	6116
3766	18673	6112
3767	18678	6107
3768	18682	6102
3769	18687	6096
3770	18691	6091
3771	18698	6087
3772	18702	6082
3773	18707	6077
3774	18712	6072
3775	18717	6067
3776	18722	6062
3777	18727	6057
3778	18731	6052
3779	18736	6047
3780	18739	6041
3781	18744	6036
3782	18750	6032
3783	18757	6027
3784	18761	6022
3785	18766	6017
3786	18773	6013
3787	18780	6008
3788	18786	6004
3789	18792	5999
3790	18798	5995
3791	18808	5991
3792	18814	5987
3793	18818	5981
3794	18824	5977
3795	18828	5972
3796	18834	5967
3797	18840	5962
3798	18846	5957
3799	18853	5953
3800	18858	5948
3801	18864	5944
3802	18868	5938
3803	18873	5934
3804	18879	5929
3805	18885	5924
3806	18892	5920
3807	18898	5915
3808	18904	5911
3809	18911	5906
3810	18918	5902
3811	18925	5898
3812	18932	5893
3813	18938	5889
3814	18945	5884
3815	18951	5880
3816	18957	5875
3817	18961	5870
3818	18969	5866
3819	18975	5861
3820	18983	5857
3821	18988	5852
3822	18994	5847
3823	19000	5843
3824	19007	5838
3825	19012	5833
3826	19021	5830
3827	19027	5825
3828	19033	5820
3829	19038	5815
3830	19043	5810
3831	19049	5806
3832	19054	5801
3833	19060	5796
3834	19066	5792
3835	19073	5787
3836	19080	5783
3837	19089	5779
3838	19095	5774
3839	19102	5770
3840	19107	5765
3841	19113	5760
3842	19118	5755
3843	19123	5750
3844	19128	5746
3845	19134	5741
3846	19139	5736
3847	19143	5731
3848	19149	5726
3849	19154	5721
3850	19161	5716
3851	19166	5712
3852	19173	5707
3853	19178	5702
3854	19185	5698
3855	19191	5693
3856	19196	5688
3857	19204	5684
3858	19210	5679
3859	19220	5676
3860	19227	5672
3861	19233	5667
3862	19238	5662
3863	19245	5658
3864	19252	5653
3865	19260	5649
3866	19266	5645
3867	19274	5640
3868	19280	5636
3869	19286	5631
3870	19291	5626
3871	19296	5621
3872	19303	5617
3873	19308	5612
3874	19314	5607
3875	19322	5603
3876	19330	5599
3877	19335	5594
3878	19341	5589
3879	19347	5584
3880	19354	5580
3881	19359	5575
3882	19368	5571
3883	19374	5566
3884	19378	5561
3885	19385	5557
3886	19390	5552
3887	19397	5547
3888	19403	5543
3889	19408	5538
3890	19418	5534
3891	19424	5529
3892	19432	5525
3893	19438	5521
3894	19444	5516
3895	19451	5511
3896	19456	5507
3897	19464	5502
3898	19469	5497
3899	19480	5494
3900	19486	5489
3901	19507	5489
3902	19514	5484
3903	19522	5480
3904	19529	5476
3905	19536	5471
3906	19542	5467
3907	19550	5462
3908	19562	5459
3909	19567	5454
3910	19577	5451
3911	19584	5446
3912	19589	5441
3913	19594	5436
3914	19600	5431
3915	19606	5427
3916	19613	5422
3917	19619	5418
3918	19627	5413
3919	19632	5408
3920	19637	5404
3921	19643	5399
3922	19649	5394
3923	19656	5390
3924	19664	5385
3925	19671	5381
3926	19677	5376
3927	19682	5371
3928	19689	5367
3929	19694	5362
3930	19700	5357
3931	19706	5352
3932	19711	5347
3933	19718	5343
3934	19725	5338
3935	19733	5334
3936	19739	5329
3937	19745	5325
3938	19751	5320
3939	19755	5314
3940	19764	5310
3941	19768	5305
3942	19773	5300
3943	19777	5295
3944	19783	5290
3945	19796	5287
3946	19801	5282
3947	19806	5277
3948	19811	5272
3949	19817	5267
3950	19824	5263
3951	19830	5258
3952	19837	5254
3953	19842	5249
3954	19848	5244
3955	19853	5239
3956	19859	5234
3957	19865	5229
3958	19874	5225
3959	19878	5220
3960	19883	5215
3961	19891	5211
3962	19901	5207
3963	19907	5202
3964	19913	5198
3965	19928	5195
3966	19935	5191
3967	19943	5186
3968	19948	5181
3969	19955	5177
3970	19961	5172
3971	19967	5167
3972	19974	5163
3973	19980	5158
3974	19985	5153
3975	19991	5148
3976	19996	5143
3977	20003	5139
3978	20010	5134
3979	20015	5129
3980	20025	5125
3981	20034	5121
3982	20043	5117
3983	20050	5113
3984	20055	5108
3985	20061	5103
3986	20066	5098
3987	20070	5093
3988	20074	5087
3989	20079	5082
3990	20085	5077
3991	20089	5072
3992	20099	5068
3993	20104	5063
3994	20109	5058
3995	20115	5053
3996	20119	5048
3997	20125	5043
3998	20132	5039
3999	20138	5034
4000	20143	5029
4001	20147	5024
4002	20152	5019
4003	20156	5014
4004	20162	5009
4005	20167	5004
4006	20172	4998
4007	20176	4993
4008	20181	4988
4009	20185	4983
4010	20190	4978
4011	20195	4973
4012	20200	4968
4013	20205	4963
4014	20210	4958
4015	20215	4953
4016	20220	4948
4017	20225	4943
4018	20229	4937
4019	20234	4932
4020	20238	4927
4021	20243	4922
4022	20249	4917
4023	20255	4912
4024	20261	4908
4025	20266	4903
4026	20270	4897
4027	20276	4892
4028	20280	4887
4029	20284	4882
4030	20290	4877
4031	20295	4872
4032	20301	4867
4033	20309	4863
4034	20313	4858
4035	20319	4853
4036	20323	4848
4037	20328	4843
4038	20334	4838
4039	20340	4833
4040	20345	4828
4041	20351	4823
4042	20356	4818
4043	20360	4813
4044	20365	4808
4045	20371	4803
4046	20377	4798
4047	20381	4793
4048	20387	4788
4049	20392	4783
4050	20397	4778
4051	20403	4773
4052	20408	4768
4053	20414	4763
4054	20419	4758
4055	20425	4753
4056	20430	4748
4057	20435	4743
4058	20440	4738
4059	20444	4733
4060	20450	4728
4061	20454	4723
4062	20460	4718
4063	20466	4713
4064	20470	4708
4065	20474	4703
4066	20482	4698
4067	20490	4694
4068	20496	4689
4069	20500	4684
4070	20506	4679
4071	20511	4674
4072	20516	4669
4073	20521	4664
4074	20526	4659
4075	20531	4654
4076	20535	4649
4077	20543	4644
4078	20548	4639
4079	20561	4636
4080	20566	4631
4081	20572	4626
4082	20578	4621
4083	20584	4616
4084	20589	4611
4085	20595	4607
4086	20599	4601
4087	20603	4596
4088	20609	4591
4089	20613	4586
4090	20618	4581
4091	20622	4576
4092	20627	4570
4093	20633	4566
4094	20639	4561
4095	20645	4556
4096	20652	4551
4097	20657	4546
4098	20662	4541
4099	20668	4536
4100	20673	4532
4101	20679	4527
4102	20686	4522
4103	20690	4517
4104	20693	4511
4105	20697	4506
4106	20701	4501
4107	20705	4496
4108	20710	4490
4109	20715	4485
4110	20720	4480
4111	20724	4475
4112	20728	4470
4113	20733	4465
4114	20737	4460
4115	20742	4454
4116	20747	4449
4117	20752	4444
4118	20758	4440
4119	20763	4434
4120	20767	4429
4121	20774	4424
4122	20778	4419
4123	20784	4415
4124	20790	4410
4125	20795	4405
4126	20799	4399
4127	20804	4394
4128	20809	4389
4129	20813	4384
4130	20817	4379
4131	20822	4374
4132	20825	4368
4133	20829	4363
4134	20834	4358
4135	20839	4353
4136	20843	4348
4137	20848	4342
4138	20852	4337
4139	20858	4332
4140	20862	4327
4141	20867	4322
4142	20872	4317
4143	20876	4312
4144	20880	4307
4145	20884	4301
4146	20888	4296
4147	20892	4291
4148	20897	4286
4149	20901	4281
4150	20905	4275
4151	20909	4270
4152	20913	4265
4153	20917	4260
4154	20922	4254
4155	20926	4249
4156	20930	4244
4157	20935	4239
4158	20939	4234
4159	20944	4229
4160	20947	4223
4161	20952	4218
4162	20958	4213
4163	20962	4208
4164	20966	4203
4165	20971	4198
4166	20974	4192
4167	20979	4187
4168	20983	4182
4169	20988	4177
4170	20992	4172
4171	20996	4167
4172	21000	4161
4173	21006	4157
4174	21011	4151
4175	21015	4146
4176	21019	4141
4177	21022	4136
4178	21026	4130
4179	21030	4125
4180	21035	4120
4181	21039	4115
4182	21043	4110
4183	21047	4104
4184	21051	4099
4185	21055	4094
4186	21059	4089
4187	21066	4084
4188	21070	4079
4189	21074	4074
4190	21079	4069
4191	21084	4063
4192	21089	4059
4193	21093	4053
4194	21097	4048
4195	21102	4043
4196	21106	4038
4197	21109	4032
4198	21115	4028
4199	21119	4022
4200	21123	4017
4201	21128	4012
4202	21132	4007
4203	21136	4001
4204	21140	3996
4205	21144	3991
4206	21148	3986
4207	21153	3981
4208	21158	3976
4209	21163	3971
4210	21167	3966
4211	21171	3960
4212	21176	3955
4213	21180	3950
4214	21185	3945
4215	21189	3940
4216	21193	3935
4217	21197	3929
4218	21203	3925
4219	21207	3919
4220	21214	3915
4221	21219	3910
4222	21224	3905
4223	21230	3900
4224	21236	3895
4225	21246	3891
4226	21251	3886
4227	21262	3882
4228	21266	3877
4229	21275	3872
4230	21282	3868
4231	21288	3863
4232	21296	3858
4233	21301	3853
4234	21307	3848
4235	21313	3844
4236	21319	3839
4237	21325	3834
4238	21332	3829
4239	21337	3824
4240	21342	3819
4241	21352	3815
4242	21358	3810
4243	21363	3805
4244	21368	3800
4245	21373	3795
4246	21377	3790
4247	21382	3785
4248	21387	3780
4249	21391	3774
4250	21396	3770
4251	21412	3766
4252	21416	3761
4253	21425	3757
4254	21430	3752
4255	21436	3747
4256	21442	3742
4257	21448	3737
4258	21458	3733
4259	21467	3729
4260	21474	3724
4261	21487	3720
4262	21495	3716
4263	21501	3711
4264	21507	3706
4265	21512	3701
4266	21517	3696
4267	21523	3691
4268	21528	3686
4269	21533	3681
4270	21539	3676
4271	21543	3671
4272	21549	3666
4273	21554	3661
4274	21558	3656
4275	21562	3650
4276	21567	3645
4277	21572	3640
4278	21578	3635
4279	21586	3631
4280	21590	3626
4281	21597	3621
4282	21601	3616
4283	21606	3611
4284	21611	3606
4285	21616	3600
4286	21620	3595
4287	21625	3590
4288	21630	3585
4289	21637	3580
4290	21641	3575
4291	21646	3570
4292	21652	3565
4293	21658	3560
4294	21663	3555
4295	21668	3550
4296	21675	3546
4297	21680	3541
4298	21685	3536
4299	21691	3531
4300	21701	3526
4301	21707	3521
4302	21711	3516
4303	21718	3512
4304	21723	3507
4305	21729	3502
4306	21734	3497
4307	21741	3492
4308	21747	3487
4309	21753	3482
4310	21759	3477
4311	21766	3472
4312	21770	3467
4313	21776	3462
4314	21780	3457
4315	21785	3452
4316	21793	3448
4317	21798	3442
4318	21803	3437
4319	21808	3432
4320	21815	3428
4321	21824	3423
4322	21832	3419
4323	21837	3414
4324	21852	3410
4325	21857	3405
4326	21863	3400
4327	21868	3395
4328	21873	3390
4329	21880	3385
4330	21886	3380
4331	21891	3375
4332	21898	3370
4333	21903	3365
4334	21914	3361
4335	21919	3356
4336	21925	3351
4337	21931	3346
4338	21936	3341
4339	21941	3336
4340	21950	3332
4341	21954	3327
4342	21959	3321
4343	21968	3317
4344	21979	3313
4345	21996	3310
4346	22007	3305
4347	22013	3300
4348	22018	3295
4349	22023	3290
4350	22027	3285
4351	22034	3280
4352	22039	3275
4353	22046	3271
4354	22052	3266
4355	22058	3261
4356	22065	3256
4357	22070	3251
4358	22075	3246
4359	22080	3241
4360	22085	3236
4361	22090	3231
4362	22097	3226
4363	22103	3221
4364	22110	3216
4365	22114	3211
4366	22119	3206
4367	22127	3201
4368	22133	3196
4369	22138	3191
4370	22143	3186
4371	22150	3181
4372	22157	3176
4373	22164	3172
4374	22170	3167
4375	22181	3162
4376	22190	3158
4377	22196	3153
4378	22200	3148
4379	22207	3143
4380	22212	3138
4381	22218	3133
4382	22231	3129
4383	22237	3124
4384	22244	3119
4385	22249	3114
4386	22257	3110
4387	22262	3104
4388	22274	3100
4389	22281	3096
4390	22289	3091
4391	22295	3086
4392	22302	3081
4393	22308	3076
4394	22315	3071
4395	22323	3067
4396	22327	3062
4397	22345	3058
4398	22353	3053
4399	22358	3048
4400	22370	3044
4401	22376	3039
4402	22383	3034
4403	22389	3030
4404	22395	3025
4405	22401	3020
4406	22407	3015
4407	22413	3010
4408	22419	3005
4409	22425	3000
4410	22431	2995
4411	22437	2990
4412	22446	2985
4413	22451	2980
4414	22466	2976
4415	22470	2971
4416	22475	2966
4417	22481	2961
4418	22487	2956
4419	22492	2951
4420	22521	2949
4421	22528	2944
4422	22535	2939
4423	22540	2934
4424	22546	2929
4425	22551	2924
4426	22559	2919
4427	22564	2914
4428	22571	2910
4429	22583	2905
4430	22590	2900
4431	22596	2895
4432	22600	2890
4433	22611	2886
4434	22625	2882
4435	22631	2877
4436	22644	2873
4437	22654	2868
4438	22660	2863
4439	22667	2858
4440	22677	2854
4441	22684	2849
4442	22692	2844
4443	22699	2840
4444	22705	2835
4445	22713	2830
4446	22720	2825
4447	22731	2820
4448	22741	2816
4449	22746	2811
4450	22752	2806
4451	22762	2801
4452	22771	2797
4453	22782	2792
4454	22792	2788
4455	22803	2783
4456	22810	2779
4457	22817	2774
4458	22822	2769
4459	22829	2764
4460	22838	2759
4461	22847	2754
4462	22861	2750
4463	22869	2746
4464	22878	2741
4465	22883	2736
4466	22889	2731
4467	22897	2726
4468	22903	2721
4469	22911	2716
4470	22915	2711
4471	22929	2707
4472	22935	2702
4473	22944	2697
4474	22953	2692
4475	22959	2687
4476	22967	2683
4477	22979	2678
4478	22987	2673
4479	22993	2668
4480	23018	2666
4481	23024	2660
4482	23032	2656
4483	23044	2651
4484	23050	2646
4485	23057	2641
4486	23065	2637
4487	23073	2632
4488	23078	2627
4489	23084	2622
4490	23089	2616
4491	23095	2611
4492	23100	2606
4493	23104	2601
4494	23110	2596
4495	23116	2591
4496	23122	2586
4497	23128	2581
4498	23135	2576
4499	23139	2571
4500	23145	2566
4501	23150	2560
4502	23154	2555
4503	23160	2550
4504	23165	2545
4505	23170	2540
4506	23176	2535
4507	23180	2529
4508	23185	2524
4509	23191	2519
4510	23198	2514
4511	23210	2510
4512	23218	2505
4513	23223	2500
4514	23230	2495
4515	23235	2490
4516	23240	2485
4517	23251	2480
4518	23256	2475
4519	23261	2470
4520	23267	2465
4521	23271	2459
4522	23276	2454
4523	23282	2449
4524	23288	2444
4525	23297	2439
4526	23303	2434
4527	23314	2430
4528	23325	2425
4529	23332	2420
4530	23344	2416
4531	23355	2411
4532	23369	2407
4533	23386	2403
4534	23392	2398
4535	23407	2394
4536	23422	2390
4537	23439	2386
4538	23453	2382
4539	23461	2377
4540	23471	2372
4541	23476	2367
4542	23485	2362
4543	23497	2358
4544	23507	2353
4545	23513	2348
4546	23523	2343
4547	23533	2338
4548	23539	2333
4549	23546	2328
4550	23551	2323
4551	23562	2318
4552	23568	2313
4553	23576	2308
4554	23582	2303
4555	23591	2299
4556	23598	2294
4557	23604	2288
4558	23610	2283
4559	23616	2278
4560	23622	2273
4561	23628	2268
4562	23635	2263
4563	23641	2258
4564	23646	2253
4565	23651	2248
4566	23657	2242
4567	23669	2238
4568	23674	2233
4569	23682	2228
4570	23687	2223
4571	23691	2217
4572	23698	2212
4573	23704	2207
4574	23711	2202
4575	23717	2197
4576	23724	2192
4577	23731	2187
4578	23738	2182
4579	23744	2177
4580	23750	2172
4581	23757	2167
4582	23762	2162
4583	23768	2156
4584	23775	2151
4585	23780	2146
4586	23785	2141
4587	23790	2136
4588	23800	2131
4589	23805	2126
4590	23812	2121
4591	23818	2116
4592	23823	2111
4593	23827	2105
4594	23832	2100
4595	23837	2095
4596	23843	2090
4597	23848	2085
4598	23853	2079
4599	23858	2074
4600	23862	2069
4601	23867	2064
4602	23872	2058
4603	23876	2053
4604	23881	2048
4605	23885	2043
4606	23889	2037
4607	23893	2032
4608	23898	2027
4609	23903	2022
4610	23908	2016
4611	23912	2011
4612	23917	2006
4613	23922	2001
4614	23926	1996
4615	23930	1990
4616	23935	1985
4617	23939	1980
4618	23943	1974
4619	23948	1969
4620	23952	1964
4621	23956	1959
4622	23961	1953
4623	23966	1948
4624	23970	1943
4625	23975	1938
4626	23980	1933
4627	23984	1927
4628	23989	1922
4629	23994	1917
4630	23999	1912
4631	24003	1906
4632	24008	1901
4633	24012	1896
4634	24017	1891
4635	24022	1886
4636	24026	1880
4637	24030	1875
4638	24035	1870
4639	24041	1865
4640	24045	1860
4641	24049	1854
4642	24054	1849
4643	24058	1844
4644	24065	1839
4645	24069	1833
4646	24074	1828
4647	24078	1823
4648	24084	1818
4649	24089	1813
4650	24093	1807
4651	24099	1802
4652	24103	1797
4653	24107	1792
4654	24113	1787
4655	24122	1782
4656	24127	1777
4657	24132	1771
4658	24137	1766
4659	24142	1761
4660	24146	1756
4661	24151	1750
4662	24155	1745
4663	24160	1740
4664	24165	1735
4665	24173	1730
4666	24178	1725
4667	24186	1720
4668	24190	1714
4669	24201	1710
4670	24206	1704
4671	24212	1699
4672	24218	1694
4673	24225	1689
4674	24229	1684
4675	24234	1679
4676	24241	1674
4677	24250	1669
4678	24258	1664
4679	24269	1659
4680	24276	1654
4681	24286	1649
4682	24293	1644
4683	24303	1639
4684	24311	1634
4685	24321	1629
4686	24328	1624
4687	24337	1619
4688	24344	1614
4689	24350	1609
4690	24357	1604
4691	24367	1599
4692	24378	1594
4693	24383	1589
4694	24389	1584
4695	24394	1579
4696	24401	1574
4697	24406	1568
4698	24413	1563
4699	24419	1558
4700	24424	1553
4701	24431	1548
4702	24436	1543
4703	24443	1538
4704	24453	1533
4705	24459	1528
4706	24468	1523
4707	24478	1518
4708	24486	1513
4709	24501	1508
4710	24515	1503
4711	24524	1498
4712	24536	1494
4713	24552	1489
4714	24602	1487
4715	24610	1482
4716	24616	1476
4717	24622	1471
4718	24628	1466
4719	24633	1461
4720	24638	1456
4721	24644	1450
4722	24650	1445
4723	24661	1440
4724	24672	1435
4725	24679	1430
4726	24697	1426
4727	24707	1421
4728	24716	1416
4729	24724	1411
4730	24734	1406
4731	24742	1401
4732	24773	1397
4733	24798	1393
4734	24807	1388
4735	24811	1383
4736	24819	1377
4737	24829	1372
4738	24839	1368
4739	24847	1362
4740	24853	1357
4741	24861	1352
4742	24872	1347
4743	24890	1343
4744	24905	1338
4745	24913	1333
4746	24923	1328
4747	24937	1323
4748	24951	1318
4749	24963	1313
4750	24975	1308
4751	24985	1303
4752	24991	1298
4753	25005	1293
4754	25015	1288
4755	25023	1283
4756	25028	1278
4757	25033	1273
4758	25040	1268
4759	25045	1262
4760	25052	1257
4761	25056	1252
4762	25060	1246
4763	25064	1241
4764	25069	1236
4765	25076	1231
4766	25082	1225
4767	25089	1220
4768	25098	1215
4769	25104	1210
4770	25109	1205
4771	25116	1200
4772	25122	1194
4773	25130	1189
4774	25136	1184
4775	25143	1179
4776	25149	1174
4777	25154	1168
4778	25160	1163
4779	25166	1158
4780	25172	1153
4781	25179	1147
4782	25184	1142
4783	25192	1137
